series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	breast_tissue_control	breast_cancer	breast_cancer_control	or	sample_class
1177	67	54197	GSM363949	GPL1352	GSE14548		breast_cancer			1
1177	67	54198	GSM363950	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54199	GSM363951	GPL1352	GSE14548		breast_cancer			1
1177	67	54200	GSM363952	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54201	GSM363953	GPL1352	GSE14548		breast_cancer			1
1177	67	54202	GSM363954	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54203	GSM363955	GPL1352	GSE14548		breast_cancer			1
1177	67	54204	GSM363956	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54205	GSM363957	GPL1352	GSE14548		breast_cancer			1
1177	67	54206	GSM363958	GPL1352	GSE14548		breast_cancer			1
1177	67	54207	GSM363959	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54208	GSM363960	GPL1352	GSE14548		breast_cancer			1
1177	67	54209	GSM363961	GPL1352	GSE14548		breast_cancer			1
1177	67	54210	GSM363962	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54211	GSM363963	GPL1352	GSE14548		breast_cancer			1
1177	67	54212	GSM363964	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54213	GSM363965	GPL1352	GSE14548		breast_cancer			1
1177	67	54214	GSM363966	GPL1352	GSE14548		breast_cancer			1
1177	67	54215	GSM363967	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54216	GSM363968	GPL1352	GSE14548		breast_cancer			1
1177	67	54217	GSM363969	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54218	GSM363970	GPL1352	GSE14548		breast_cancer			1
1177	67	54219	GSM363971	GPL1352	GSE14548		breast_cancer			1
1177	67	54220	GSM363972	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54221	GSM363973	GPL1352	GSE14548		breast_cancer			1
1177	67	54222	GSM363974	GPL1352	GSE14548		breast_cancer			1
1177	67	54223	GSM363975	GPL1352	GSE14548	breast_tissue_control				0
1177	67	54224	GSM363976	GPL1352	GSE14548		breast_cancer			1
1177	67	54225	GSM363977	GPL1352	GSE14548		breast_cancer			1
1538	2	67833	GSM398074	GPL96	GSE15852	breast_tissue_control				0
1538	2	67834	GSM398075	GPL96	GSE15852		breast_cancer			1
1538	2	67835	GSM398076	GPL96	GSE15852	breast_tissue_control				0
1538	2	67836	GSM398077	GPL96	GSE15852		breast_cancer			1
1538	2	67837	GSM398078	GPL96	GSE15852	breast_tissue_control				0
1538	2	67838	GSM398079	GPL96	GSE15852		breast_cancer			1
1538	2	67839	GSM398080	GPL96	GSE15852	breast_tissue_control				0
1538	2	67840	GSM398081	GPL96	GSE15852		breast_cancer			1
1538	2	67841	GSM398082	GPL96	GSE15852	breast_tissue_control				0
1538	2	67842	GSM398083	GPL96	GSE15852		breast_cancer			1
1538	2	67843	GSM398084	GPL96	GSE15852	breast_tissue_control				0
1538	2	67844	GSM398085	GPL96	GSE15852		breast_cancer			1
1538	2	67845	GSM398086	GPL96	GSE15852	breast_tissue_control				0
1538	2	67846	GSM398087	GPL96	GSE15852		breast_cancer			1
1538	2	67847	GSM398088	GPL96	GSE15852	breast_tissue_control				0
1538	2	67848	GSM398089	GPL96	GSE15852		breast_cancer			1
1538	2	67849	GSM398090	GPL96	GSE15852	breast_tissue_control				0
1538	2	67850	GSM398091	GPL96	GSE15852		breast_cancer			1
1538	2	67851	GSM398092	GPL96	GSE15852	breast_tissue_control				0
1538	2	67852	GSM398093	GPL96	GSE15852		breast_cancer			1
1538	2	67853	GSM398094	GPL96	GSE15852	breast_tissue_control				0
1538	2	67854	GSM398095	GPL96	GSE15852		breast_cancer			1
1538	2	67855	GSM398096	GPL96	GSE15852	breast_tissue_control				0
1538	2	67856	GSM398097	GPL96	GSE15852		breast_cancer			1
1538	2	67857	GSM398098	GPL96	GSE15852	breast_tissue_control				0
1538	2	67858	GSM398099	GPL96	GSE15852		breast_cancer			1
1538	2	67859	GSM398100	GPL96	GSE15852	breast_tissue_control				0
1538	2	67860	GSM398101	GPL96	GSE15852		breast_cancer			1
1538	2	67861	GSM398102	GPL96	GSE15852	breast_tissue_control				0
1538	2	67862	GSM398103	GPL96	GSE15852		breast_cancer			1
1538	2	67863	GSM398104	GPL96	GSE15852	breast_tissue_control				0
1538	2	67864	GSM398105	GPL96	GSE15852		breast_cancer			1
1538	2	67865	GSM398106	GPL96	GSE15852	breast_tissue_control				0
1538	2	67866	GSM398107	GPL96	GSE15852		breast_cancer			1
1538	2	67867	GSM398108	GPL96	GSE15852	breast_tissue_control				0
1538	2	67868	GSM398109	GPL96	GSE15852		breast_cancer			1
1538	2	67869	GSM398110	GPL96	GSE15852	breast_tissue_control				0
1538	2	67870	GSM398111	GPL96	GSE15852		breast_cancer			1
1538	2	67871	GSM398112	GPL96	GSE15852	breast_tissue_control				0
1538	2	67872	GSM398113	GPL96	GSE15852		breast_cancer			1
1538	2	67873	GSM398114	GPL96	GSE15852	breast_tissue_control				0
1538	2	67874	GSM398115	GPL96	GSE15852		breast_cancer			1
1538	2	67875	GSM398116	GPL96	GSE15852	breast_tissue_control				0
1538	2	67876	GSM398117	GPL96	GSE15852		breast_cancer			1
1538	2	67877	GSM398118	GPL96	GSE15852	breast_tissue_control				0
1538	2	67878	GSM398119	GPL96	GSE15852		breast_cancer			1
1538	2	67879	GSM398120	GPL96	GSE15852	breast_tissue_control				0
1538	2	67880	GSM398121	GPL96	GSE15852		breast_cancer			1
1538	2	67881	GSM398122	GPL96	GSE15852	breast_tissue_control				0
1538	2	67882	GSM398123	GPL96	GSE15852		breast_cancer			1
1538	2	67883	GSM398124	GPL96	GSE15852	breast_tissue_control				0
1538	2	67884	GSM398125	GPL96	GSE15852		breast_cancer			1
1538	2	67885	GSM398126	GPL96	GSE15852	breast_tissue_control				0
1538	2	67886	GSM398127	GPL96	GSE15852		breast_cancer			1
1538	2	67887	GSM398128	GPL96	GSE15852	breast_tissue_control				0
1538	2	67888	GSM398129	GPL96	GSE15852		breast_cancer			1
1538	2	67889	GSM398130	GPL96	GSE15852	breast_tissue_control				0
1538	2	67890	GSM398131	GPL96	GSE15852		breast_cancer			1
1538	2	67891	GSM398132	GPL96	GSE15852	breast_tissue_control				0
1538	2	67892	GSM398133	GPL96	GSE15852		breast_cancer			1
1538	2	67893	GSM398134	GPL96	GSE15852	breast_tissue_control				0
1538	2	67894	GSM398135	GPL96	GSE15852		breast_cancer			1
1538	2	67895	GSM398136	GPL96	GSE15852	breast_tissue_control				0
1538	2	67896	GSM398137	GPL96	GSE15852		breast_cancer			1
1538	2	67897	GSM398138	GPL96	GSE15852	breast_tissue_control				0
1538	2	67898	GSM398139	GPL96	GSE15852		breast_cancer			1
1538	2	67899	GSM398140	GPL96	GSE15852	breast_tissue_control				0
1538	2	67900	GSM398141	GPL96	GSE15852		breast_cancer			1
1538	2	67901	GSM398142	GPL96	GSE15852	breast_tissue_control				0
1538	2	67902	GSM398143	GPL96	GSE15852		breast_cancer			1
1538	2	67903	GSM398144	GPL96	GSE15852	breast_tissue_control				0
1538	2	67904	GSM398145	GPL96	GSE15852		breast_cancer			1
1538	2	67905	GSM398146	GPL96	GSE15852	breast_tissue_control				0
1538	2	67906	GSM398147	GPL96	GSE15852		breast_cancer			1
1538	2	67907	GSM398148	GPL96	GSE15852	breast_tissue_control				0
1538	2	67908	GSM398149	GPL96	GSE15852		breast_cancer			1
1538	2	67909	GSM398150	GPL96	GSE15852	breast_tissue_control				0
1538	2	67910	GSM398151	GPL96	GSE15852		breast_cancer			1
1538	2	67911	GSM398152	GPL96	GSE15852	breast_tissue_control				0
1538	2	67912	GSM398153	GPL96	GSE15852		breast_cancer			1
1538	2	67913	GSM398154	GPL96	GSE15852	breast_tissue_control				0
1538	2	67914	GSM398155	GPL96	GSE15852		breast_cancer			1
1538	2	67915	GSM398156	GPL96	GSE15852	breast_tissue_control				0
1538	2	67916	GSM398157	GPL96	GSE15852		breast_cancer			1
1538	2	67917	GSM398158	GPL96	GSE15852	breast_tissue_control				0
1538	2	67918	GSM398159	GPL96	GSE15852		breast_cancer			1
2653	4	109167	GSM507949	GPL570	GSE20266		breast_cancer			1
2653	4	109168	GSM507950	GPL570	GSE20266		breast_cancer			1
2653	4	109169	GSM507951	GPL570	GSE20266		breast_cancer			1
2653	4	109170	GSM507952	GPL570	GSE20266		breast_cancer			1
2653	4	109171	GSM507953	GPL570	GSE20266		breast_cancer			1
2653	4	109172	GSM507954	GPL570	GSE20266		breast_cancer			1
2653	4	109173	GSM507955	GPL570	GSE20266		breast_cancer			1
2653	4	109174	GSM507956	GPL570	GSE20266		breast_cancer			1
2653	4	109175	GSM507957	GPL570	GSE20266		breast_cancer			1
2653	4	109176	GSM507958	GPL570	GSE20266		breast_cancer			1
2653	4	109177	GSM507959	GPL570	GSE20266			breast_cancer_control		0
2653	4	109178	GSM507960	GPL570	GSE20266			breast_cancer_control		0
2653	4	109179	GSM507961	GPL570	GSE20266			breast_cancer_control		0
2653	4	109180	GSM507962	GPL570	GSE20266			breast_cancer_control		0
2653	4	109181	GSM507963	GPL570	GSE20266			breast_cancer_control		0
2653	4	109182	GSM507964	GPL570	GSE20266			breast_cancer_control		0
2653	4	109183	GSM507965	GPL570	GSE20266			breast_cancer_control		0
2653	4	109184	GSM507966	GPL570	GSE20266			breast_cancer_control		0
2653	4	109185	GSM507967	GPL570	GSE20266			breast_cancer_control		0
2653	4	109186	GSM507968	GPL570	GSE20266			breast_cancer_control		0
2693	2	110807	GSM512539	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110808	GSM512540	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110809	GSM512541	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110810	GSM512542	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110811	GSM512543	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110812	GSM512544	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110813	GSM512545	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110814	GSM512546	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110815	GSM512547	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110816	GSM512548	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110817	GSM512549	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110818	GSM512550	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110819	GSM512551	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110820	GSM512552	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110821	GSM512553	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110822	GSM512554	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110823	GSM512555	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110824	GSM512556	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110825	GSM512557	GPL96	GSE20437		breast_cancer			1
2693	2	110826	GSM512558	GPL96	GSE20437		breast_cancer			1
2693	2	110827	GSM512559	GPL96	GSE20437		breast_cancer			1
2693	2	110828	GSM512560	GPL96	GSE20437		breast_cancer			1
2693	2	110829	GSM512561	GPL96	GSE20437		breast_cancer			1
2693	2	110830	GSM512562	GPL96	GSE20437		breast_cancer			1
2693	2	110831	GSM512563	GPL96	GSE20437		breast_cancer			1
2693	2	110832	GSM512564	GPL96	GSE20437		breast_cancer			1
2693	2	110833	GSM512565	GPL96	GSE20437		breast_cancer			1
2693	2	110834	GSM512566	GPL96	GSE20437		breast_cancer			1
2693	2	110835	GSM512567	GPL96	GSE20437		breast_cancer			1
2693	2	110836	GSM512568	GPL96	GSE20437		breast_cancer			1
2693	2	110837	GSM512569	GPL96	GSE20437		breast_cancer			1
2693	2	110838	GSM512570	GPL96	GSE20437		breast_cancer			1
2693	2	110839	GSM512571	GPL96	GSE20437		breast_cancer			1
2693	2	110840	GSM512572	GPL96	GSE20437		breast_cancer			1
2693	2	110841	GSM512573	GPL96	GSE20437		breast_cancer			1
2693	2	110842	GSM512574	GPL96	GSE20437		breast_cancer			1
2693	2	110843	GSM512575	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110844	GSM512576	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110845	GSM512577	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110846	GSM512578	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110847	GSM512579	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
2693	2	110848	GSM512580	GPL96	GSE20437	breast_tissue_control		breast_cancer_control		0
3053	2	125986	GSM512560	GPL96	GSE21947		breast_cancer			1
3053	2	125987	GSM512564	GPL96	GSE21947		breast_cancer			1
3053	2	125988	GSM512565	GPL96	GSE21947		breast_cancer			1
3053	2	125989	GSM512566	GPL96	GSE21947		breast_cancer			1
3053	2	125990	GSM512567	GPL96	GSE21947		breast_cancer			1
3053	2	125991	GSM512568	GPL96	GSE21947		breast_cancer			1
3053	2	125992	GSM512569	GPL96	GSE21947		breast_cancer			1
3053	2	125993	GSM512570	GPL96	GSE21947		breast_cancer			1
3053	2	125994	GSM512571	GPL96	GSE21947		breast_cancer			1
3053	2	125995	GSM512572	GPL96	GSE21947		breast_cancer			1
3053	2	125996	GSM512573	GPL96	GSE21947		breast_cancer			1
3053	2	125997	GSM512574	GPL96	GSE21947		breast_cancer			1
3053	2	125998	GSM546465	GPL96	GSE21947	breast_tissue_control				0
3053	2	125999	GSM546466	GPL96	GSE21947	breast_tissue_control				0
3053	2	126000	GSM546467	GPL96	GSE21947	breast_tissue_control				0
3053	2	126001	GSM546468	GPL96	GSE21947	breast_tissue_control				0
3053	2	126002	GSM546469	GPL96	GSE21947	breast_tissue_control				0
3053	2	126003	GSM546470	GPL96	GSE21947	breast_tissue_control				0
3053	2	126004	GSM546471	GPL96	GSE21947	breast_tissue_control				0
3053	2	126005	GSM546472	GPL96	GSE21947	breast_tissue_control				0
3053	2	126006	GSM546473	GPL96	GSE21947	breast_tissue_control				0
3053	2	126007	GSM546474	GPL96	GSE21947	breast_tissue_control				0
3053	2	126008	GSM546475	GPL96	GSE21947	breast_tissue_control				0
3053	2	126009	GSM546476	GPL96	GSE21947	breast_tissue_control				0
3053	2	126010	GSM546477	GPL96	GSE21947	breast_tissue_control				0
3053	2	126011	GSM546478	GPL96	GSE21947	breast_tissue_control				0
3053	2	126012	GSM546479	GPL96	GSE21947	breast_tissue_control				0
3053	2	126013	GSM546480	GPL96	GSE21947	breast_tissue_control				0
3053	2	126014	GSM546481	GPL96	GSE21947	breast_tissue_control				0
3053	2	126015	GSM546482	GPL96	GSE21947	breast_tissue_control				0
3185	517	130606	GSM555455	GPL8264	GSE22384		breast_cancer			1
3185	517	130607	GSM555458	GPL8264	GSE22384	breast_tissue_control				0
3185	517	130608	GSM555459	GPL8264	GSE22384		breast_cancer			1
3185	517	130609	GSM555460	GPL8264	GSE22384	breast_tissue_control				0
3185	517	130610	GSM555461	GPL8264	GSE22384		breast_cancer			1
3185	517	130611	GSM555466	GPL8264	GSE22384	breast_tissue_control				0
3185	517	130612	GSM555467	GPL8264	GSE22384		breast_cancer			1
3185	517	130613	GSM555468	GPL8264	GSE22384	breast_tissue_control				0
3185	517	130614	GSM555470	GPL8264	GSE22384		breast_cancer			1
3185	517	130615	GSM555471	GPL8264	GSE22384	breast_tissue_control				0
3185	517	130616	GSM555473	GPL8264	GSE22384		breast_cancer			1
3185	517	130617	GSM555482	GPL8264	GSE22384	breast_tissue_control				0
3185	517	130618	GSM555483	GPL8264	GSE22384		breast_cancer			1
3185	517	130619	GSM555484	GPL8264	GSE22384	breast_tissue_control				0
3185	517	130620	GSM555485	GPL8264	GSE22384		breast_cancer			1
3185	517	130621	GSM555486	GPL8264	GSE22384	breast_tissue_control				0
3185	517	130622	GSM555487	GPL8264	GSE22384		breast_cancer			1
3185	517	130623	GSM555488	GPL8264	GSE22384	breast_tissue_control				0
3185	517	130624	GSM555489	GPL8264	GSE22384		breast_cancer			1
3185	517	130625	GSM555491	GPL8264	GSE22384		breast_cancer			1
3185	517	130626	GSM555493	GPL8264	GSE22384		breast_cancer			1
3185	519	130627	GSM555393	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130628	GSM555394	GPL8269	GSE22384		breast_cancer			1
3185	519	130629	GSM555400	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130630	GSM555401	GPL8269	GSE22384		breast_cancer			1
3185	519	130631	GSM555409	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130632	GSM555410	GPL8269	GSE22384		breast_cancer			1
3185	519	130633	GSM555411	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130634	GSM555435	GPL8269	GSE22384		breast_cancer			1
3185	519	130635	GSM555436	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130636	GSM555437	GPL8269	GSE22384		breast_cancer			1
3185	519	130637	GSM555438	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130638	GSM555439	GPL8269	GSE22384		breast_cancer			1
3185	519	130639	GSM555440	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130640	GSM555441	GPL8269	GSE22384		breast_cancer			1
3185	519	130641	GSM555442	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130642	GSM555443	GPL8269	GSE22384		breast_cancer			1
3185	519	130643	GSM555444	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130644	GSM555445	GPL8269	GSE22384		breast_cancer			1
3185	519	130645	GSM555446	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130646	GSM555447	GPL8269	GSE22384		breast_cancer			1
3185	519	130647	GSM555448	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130648	GSM555449	GPL8269	GSE22384		breast_cancer			1
3185	519	130649	GSM555450	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130650	GSM555451	GPL8269	GSE22384		breast_cancer			1
3185	519	130651	GSM555452	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130652	GSM555453	GPL8269	GSE22384		breast_cancer			1
3185	519	130653	GSM555456	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130654	GSM555457	GPL8269	GSE22384		breast_cancer			1
3185	519	130655	GSM555462	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130656	GSM555463	GPL8269	GSE22384		breast_cancer			1
3185	519	130657	GSM555464	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130658	GSM555465	GPL8269	GSE22384		breast_cancer			1
3185	519	130659	GSM555474	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130660	GSM555481	GPL8269	GSE22384		breast_cancer			1
3185	519	130661	GSM555490	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130662	GSM555494	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130663	GSM555495	GPL8269	GSE22384		breast_cancer			1
3185	519	130664	GSM555496	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130665	GSM555497	GPL8269	GSE22384		breast_cancer			1
3185	519	130666	GSM555498	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130667	GSM555499	GPL8269	GSE22384		breast_cancer			1
3185	519	130668	GSM555500	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130669	GSM555501	GPL8269	GSE22384		breast_cancer			1
3185	519	130670	GSM555502	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130671	GSM555503	GPL8269	GSE22384		breast_cancer			1
3185	519	130672	GSM555532	GPL8269	GSE22384	breast_tissue_control				0
3185	519	130673	GSM555533	GPL8269	GSE22384		breast_cancer			1
3185	520	130674	GSM555395	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130675	GSM555396	GPL8274	GSE22384		breast_cancer			1
3185	520	130676	GSM555397	GPL8274	GSE22384		breast_cancer			1
3185	520	130677	GSM555398	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130678	GSM555399	GPL8274	GSE22384		breast_cancer			1
3185	520	130679	GSM555402	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130680	GSM555403	GPL8274	GSE22384		breast_cancer			1
3185	520	130681	GSM555404	GPL8274	GSE22384		breast_cancer			1
3185	520	130682	GSM555405	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130683	GSM555406	GPL8274	GSE22384		breast_cancer			1
3185	520	130684	GSM555407	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130685	GSM555408	GPL8274	GSE22384		breast_cancer			1
3185	520	130686	GSM555504	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130687	GSM555505	GPL8274	GSE22384		breast_cancer			1
3185	520	130688	GSM555506	GPL8274	GSE22384		breast_cancer			1
3185	520	130689	GSM555507	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130690	GSM555508	GPL8274	GSE22384		breast_cancer			1
3185	520	130691	GSM555509	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130692	GSM555510	GPL8274	GSE22384		breast_cancer			1
3185	520	130693	GSM555511	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130694	GSM555512	GPL8274	GSE22384		breast_cancer			1
3185	520	130695	GSM555513	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130696	GSM555514	GPL8274	GSE22384		breast_cancer			1
3185	520	130697	GSM555515	GPL8274	GSE22384		breast_cancer			1
3185	520	130698	GSM555516	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130699	GSM555517	GPL8274	GSE22384		breast_cancer			1
3185	520	130700	GSM555518	GPL8274	GSE22384		breast_cancer			1
3185	520	130701	GSM555519	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130702	GSM555520	GPL8274	GSE22384		breast_cancer			1
3185	520	130703	GSM555521	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130704	GSM555522	GPL8274	GSE22384		breast_cancer			1
3185	520	130705	GSM555523	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130706	GSM555524	GPL8274	GSE22384		breast_cancer			1
3185	520	130707	GSM555525	GPL8274	GSE22384		breast_cancer			1
3185	520	130708	GSM555526	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130709	GSM555527	GPL8274	GSE22384		breast_cancer			1
3185	520	130710	GSM555528	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130711	GSM555529	GPL8274	GSE22384		breast_cancer			1
3185	520	130712	GSM555530	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130713	GSM555531	GPL8274	GSE22384		breast_cancer			1
3185	520	130714	GSM555534	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130715	GSM555535	GPL8274	GSE22384		breast_cancer			1
3185	520	130716	GSM555536	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130717	GSM555537	GPL8274	GSE22384		breast_cancer			1
3185	520	130718	GSM555538	GPL8274	GSE22384	breast_tissue_control				0
3185	520	130719	GSM555539	GPL8274	GSE22384		breast_cancer			1
4354	4	180131	GSM662768	GPL570	GSE26910	breast_tissue_control				0
4354	4	180132	GSM662769	GPL570	GSE26910		breast_cancer			1
4354	4	180133	GSM662770	GPL570	GSE26910	breast_tissue_control				0
4354	4	180134	GSM662771	GPL570	GSE26910		breast_cancer			1
4354	4	180135	GSM662772	GPL570	GSE26910	breast_tissue_control				0
4354	4	180136	GSM662773	GPL570	GSE26910		breast_cancer			1
4354	4	180137	GSM662774	GPL570	GSE26910	breast_tissue_control				0
4354	4	180138	GSM662775	GPL570	GSE26910		breast_cancer			1
4354	4	180139	GSM662776	GPL570	GSE26910	breast_tissue_control				0
4354	4	180140	GSM662777	GPL570	GSE26910		breast_cancer			1
4354	4	180141	GSM662778	GPL570	GSE26910	breast_tissue_control				0
4354	4	180142	GSM662779	GPL570	GSE26910		breast_cancer			1
4400	4	181276	GSM840346	GPL570	GSE27120		breast_cancer			1
4400	4	181277	GSM840347	GPL570	GSE27120		breast_cancer			1
4400	4	181278	GSM840348	GPL570	GSE27120		breast_cancer			1
4400	4	181279	GSM840349	GPL570	GSE27120		breast_cancer			1
4400	4	181280	GSM840350	GPL570	GSE27120		breast_cancer			1
4400	4	181281	GSM840351	GPL570	GSE27120		breast_cancer			1
4400	4	181282	GSM840352	GPL570	GSE27120		breast_cancer			1
4400	4	181283	GSM840353	GPL570	GSE27120		breast_cancer			1
4400	4	181284	GSM840354	GPL570	GSE27120		breast_cancer			1
4400	4	181285	GSM840355	GPL570	GSE27120		breast_cancer			1
4400	4	181286	GSM840356	GPL570	GSE27120		breast_cancer			1
4400	4	181287	GSM840357	GPL570	GSE27120		breast_cancer			1
4400	4	181288	GSM840358	GPL570	GSE27120		breast_cancer			1
4400	4	181289	GSM840359	GPL570	GSE27120		breast_cancer			1
4400	4	181290	GSM840360	GPL570	GSE27120		breast_cancer			1
4400	4	181291	GSM840361	GPL570	GSE27120		breast_cancer			1
4400	4	181292	GSM840362	GPL570	GSE27120		breast_cancer			1
4400	4	181293	GSM840363	GPL570	GSE27120		breast_cancer			1
4400	4	181294	GSM840364	GPL570	GSE27120		breast_cancer			1
4400	4	181295	GSM840365	GPL570	GSE27120		breast_cancer			1
4400	4	181296	GSM840366	GPL570	GSE27120		breast_cancer			1
4400	4	181297	GSM840367	GPL570	GSE27120		breast_cancer			1
4400	4	181298	GSM840368	GPL570	GSE27120		breast_cancer			1
4400	4	181299	GSM840369	GPL570	GSE27120		breast_cancer			1
4400	4	181300	GSM840370	GPL570	GSE27120		breast_cancer			1
4400	4	181301	GSM840371	GPL570	GSE27120		breast_cancer			1
4400	4	181302	GSM840372	GPL570	GSE27120		breast_cancer			1
4400	4	181303	GSM840373	GPL570	GSE27120		breast_cancer			1
4400	4	181304	GSM840374	GPL570	GSE27120	breast_tissue_control				0
4400	4	181305	GSM840375	GPL570	GSE27120	breast_tissue_control				0
4400	4	181306	GSM840376	GPL570	GSE27120	breast_tissue_control				0
4880	4	197622	GSM719634	GPL570	GSE29044	breast_tissue_control				0
4880	4	197623	GSM719635	GPL570	GSE29044	breast_tissue_control				0
4880	4	197624	GSM719636	GPL570	GSE29044	breast_tissue_control				0
4880	4	197625	GSM719637	GPL570	GSE29044	breast_tissue_control				0
4880	4	197626	GSM719638	GPL570	GSE29044	breast_tissue_control				0
4880	4	197627	GSM719639	GPL570	GSE29044	breast_tissue_control				0
4880	4	197628	GSM719640	GPL570	GSE29044	breast_tissue_control				0
4880	4	197629	GSM719641	GPL570	GSE29044	breast_tissue_control				0
4880	4	197630	GSM719642	GPL570	GSE29044	breast_tissue_control				0
4880	4	197631	GSM719643	GPL570	GSE29044	breast_tissue_control				0
4880	4	197632	GSM719644	GPL570	GSE29044	breast_tissue_control				0
4880	4	197633	GSM719645	GPL570	GSE29044		breast_cancer			1
4880	4	197634	GSM719646	GPL570	GSE29044		breast_cancer			1
4880	4	197635	GSM719647	GPL570	GSE29044		breast_cancer			1
4880	4	197636	GSM719648	GPL570	GSE29044		breast_cancer			1
4880	4	197637	GSM719649	GPL570	GSE29044		breast_cancer			1
4880	4	197638	GSM719650	GPL570	GSE29044		breast_cancer			1
4880	4	197639	GSM719651	GPL570	GSE29044		breast_cancer			1
4880	4	197640	GSM719652	GPL570	GSE29044		breast_cancer			1
4880	4	197641	GSM719653	GPL570	GSE29044		breast_cancer			1
4880	4	197642	GSM719654	GPL570	GSE29044		breast_cancer			1
4880	4	197643	GSM719655	GPL570	GSE29044		breast_cancer			1
4880	4	197644	GSM719656	GPL570	GSE29044		breast_cancer			1
4880	4	197645	GSM719657	GPL570	GSE29044		breast_cancer			1
