series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	sclc	or	pac	lung_cancer	lung_cancer_control	lung_tissue_control	nsclc	sample_class
13592	283	534912	GSM1624096	GPL6244	GSE66499				lung_cancer				1
13592	283	534919	GSM1624097	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534925	GSM1624098	GPL6244	GSE66499				lung_cancer				1
13592	283	534932	GSM1624099	GPL6244	GSE66499				lung_cancer				1
13592	283	534939	GSM1624100	GPL6244	GSE66499				lung_cancer				1
13592	283	534944	GSM1624101	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534952	GSM1624102	GPL6244	GSE66499				lung_cancer				1
13592	283	534956	GSM1624103	GPL6244	GSE66499				lung_cancer				1
13592	283	534961	GSM1624104	GPL6244	GSE66499				lung_cancer				1
13592	283	534964	GSM1624105	GPL6244	GSE66499				lung_cancer				1
13592	283	534968	GSM1624106	GPL6244	GSE66499				lung_cancer				1
13592	283	534972	GSM1624107	GPL6244	GSE66499				lung_cancer				1
13592	283	534977	GSM1624108	GPL6244	GSE66499				lung_cancer				1
13592	283	534980	GSM1624109	GPL6244	GSE66499					lung_cancer_control			0
13592	283	534984	GSM1624110	GPL6244	GSE66499				lung_cancer				1
13592	283	534989	GSM1624111	GPL6244	GSE66499				lung_cancer				1
13592	283	534991	GSM1624112	GPL6244	GSE66499				lung_cancer				1
13592	283	534994	GSM1624113	GPL6244	GSE66499				lung_cancer				1
13592	283	534996	GSM1624114	GPL6244	GSE66499				lung_cancer				1
13592	283	535001	GSM1624115	GPL6244	GSE66499				lung_cancer				1
13592	283	535002	GSM1624116	GPL6244	GSE66499				lung_cancer				1
13592	283	535005	GSM1624117	GPL6244	GSE66499				lung_cancer				1
13592	283	535009	GSM1624118	GPL6244	GSE66499					lung_cancer_control			0
13592	283	535011	GSM1624119	GPL6244	GSE66499					lung_cancer_control			0
13592	283	535014	GSM1624120	GPL6244	GSE66499				lung_cancer				1
13592	283	535017	GSM1624121	GPL6244	GSE66499				lung_cancer				1
13592	283	535022	GSM1624122	GPL6244	GSE66499					lung_cancer_control			0
13592	283	535025	GSM1624123	GPL6244	GSE66499				lung_cancer				1
13592	283	535026	GSM1624124	GPL6244	GSE66499				lung_cancer				1
13592	283	535031	GSM1624125	GPL6244	GSE66499				lung_cancer				1
13592	283	535032	GSM1624126	GPL6244	GSE66499				lung_cancer				1
13592	283	535035	GSM1624127	GPL6244	GSE66499					lung_cancer_control			0
13592	283	535040	GSM1624128	GPL6244	GSE66499				lung_cancer				1
13592	283	535041	GSM1624129	GPL6244	GSE66499				lung_cancer				1
13592	283	535045	GSM1624130	GPL6244	GSE66499				lung_cancer				1
13592	283	535047	GSM1624131	GPL6244	GSE66499				lung_cancer				1
